trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2019-12-01 03:48:30,4873783502705038,fraud_Auer-Mosciski,grocery_pos,216.58,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,012122c01226e63e4ad1b65457bbc4ad,1354333710,48.822582,-121.632395,0
2019-12-01 03:54:19,676245600876,fraud_Pouros-Conroy,shopping_pos,8.53,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,9d8fa714c6df5b16c9bc653ae3f81faf,1354334059,27.032657,-79.581879,0
2019-12-01 04:01:16,3518758680062249,fraud_Jaskolski-Dibbert,grocery_net,29.32,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,324474e89c0752a76631f4e82a4601b7,1354334476,39.476161,-108.773338,0
2019-12-01 04:07:47,6011148190095209,fraud_Rowe-Vandervort,grocery_net,66.31,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,8a24357a4b499597a21061d57c4116bd,1354334867,38.386561,-122.301157,0
2019-12-01 04:14:12,6547670341037171,fraud_Heller-Langosh,gas_transport,44.87,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,4fb27d14d18e43859bdf639aa22d86bc,1354335252,39.82365,-76.240332,0
2019-12-01 04:20:48,5596347693144598,"fraud_Kerluke, Considine and Macejkovic",misc_net,70.54,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,11b2c4a3e36d25411a78723738b216ea,1354335648,29.171103,-90.263878,0
2019-12-01 04:29:04,374497717543058,"fraud_Kutch, Hermiston and Farrell",gas_transport,78.31,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,92e66241803d3d057d158a80a35d59a8,1354336144,47.710861,-101.001969,0
2019-12-01 04:35:05,4423489490781412,fraud_Bednar Group,misc_net,35.09,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,5ab30f51dcca95cbf8632da15ecead2a,1354336505,41.464833,-89.64274499999999,0
2019-12-01 04:40:56,4769426683924058915,fraud_Conroy-Cruickshank,gas_transport,68.09,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,a1fe45d1abe3c6fd793bc11aa4cc26e2,1354336856,39.77941,-76.844411,0
2019-12-01 04:49:40,4981132848794,fraud_Ledner-Pfannerstill,gas_transport,47.54,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,d142c1e1309db1616aee664acf4e258a,1354337380,40.00784,-80.063485,0
2019-12-01 04:58:18,3547574373318979,fraud_Hickle Group,shopping_pos,6.15,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",1962-04-30,f5a0408cc8d2f48d7db080e15b252ace,1354337898,38.657571,-87.77881500000001,0
2019-12-01 05:04:39,3551217896304745,fraud_Rowe-Vandervort,grocery_net,70.24,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,206704dadfd9b67b43e57f49d8112e89,1354338279,44.630547,-74.14184300000001,0
2019-12-01 05:12:46,342952484382519,fraud_Ledner-Pfannerstill,gas_transport,62.89,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,546beeccce9240604e87239b61586610,1354338766,41.967288,-72.996915,0
2019-12-01 05:18:28,6011367958204270,fraud_Stamm-Rodriguez,misc_pos,142.45,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,54d8dbd2e49d4d5c757d35d321dbd3ad,1354339108,41.866193,-81.866275,0
2019-12-01 05:24:37,3589255887819806,fraud_Jaskolski-Dibbert,grocery_net,50.11,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,d3c6ffe624f04c04dbf6fdb519d1e157,1354339477,39.226591,-78.804439,0
2019-12-01 05:33:47,4488258847705225890,fraud_Deckow-Dare,food_dining,85.55,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,ea290124fac8d27dd77d93d906f57326,1354340027,34.300105,-81.33523100000001,0
2019-12-01 05:40:25,630423337322,fraud_Kiehn Inc,grocery_pos,88.59,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,97675e7853216af51fa562b009f0f067,1354340425,48.229176,-118.812813,0
2019-12-01 05:51:00,3576144910346950,fraud_Sawayn PLC,shopping_pos,329.86,Thomas,Payne,M,9455 Kathleen Brook Apt. 651,Huslia,AK,99746,65.6899,-156.292,277,"Engineer, civil (consulting)",1965-11-06,b946a92b567ab56eefc4540576f4f291,1354341060,66.341289,-157.06815,0
2019-12-01 05:58:00,4561892980175,"fraud_Schroeder, Hauck and Treutel",entertainment,1.16,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,2112a416c377620ccfab07e6019cea76,1354341480,38.758618,-86.710483,0
2019-12-01 06:06:55,4683638447911,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,126.69,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,d5f29909530aa6bced9bf6bf01bf081b,1354342015,29.959558,-92.413098,0
2019-12-01 06:13:43,3575789281659026,"fraud_Rohan, White and Aufderhar",misc_net,24.13,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,e39a20bd2f60b2c6d1911da058f22d97,1354342423,38.988474,-92.945153,0
2019-12-01 06:21:14,60422928733,"fraud_Towne, Walker and Borer",grocery_net,65.13,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,e6c6d28649861031cd5b532926511d3b,1354342874,34.553617,-81.91941700000001,0
2019-12-01 06:28:04,30150717898388,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,147.84,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,75b88eba41c11c96517c4588482b4094,1354343284,35.523525,-87.165198,0
2019-12-01 06:34:58,6011438889172900,fraud_Kerluke Inc,misc_net,85.71,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,42d7b10370c37023ef800b549eedd279,1354343698,33.828648,-90.807686,0
2019-12-01 06:43:04,4640395708703,"fraud_Zboncak, Rowe and Murazik",shopping_net,1.2,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,a73bae8f3838735fbba8d0359e218992,1354344184,29.890847,-91.777928,0
2019-12-01 06:51:47,4809701904914,"fraud_Boehm, Block and Jakubowski",misc_pos,6.72,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,b30ec3cd2fcd5e5a668d86ca27c01cc1,1354344707,31.663208,-84.99584399999999,0
2019-12-01 06:58:00,6573561108825071,"fraud_Welch, Rath and Koepp",entertainment,34.11,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,536b3a15e00b04d5c69ecfe80e359e1e,1354345080,37.118722,-95.487463,0
2019-12-01 07:05:16,6011366578560244,"fraud_Tillman, Dickinson and Labadie",gas_transport,69.76,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,e77b68c0c01327f70277d8ed632de1a5,1354345516,40.332787,-78.11591700000001,0
2019-12-01 07:11:54,4169388510116,fraud_Bailey-Morar,grocery_pos,135.9,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,2139d74d081716163ccfeec634e8edc8,1354345914,43.554901,-77.04924,0
2019-12-01 07:20:33,213199865312311,"fraud_Kerluke, Kertzmann and Wiza",misc_net,1.51,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,8e0b566bb9b4264900466a7acce9b9e7,1354346433,35.250235,-84.406224,0
2019-12-01 07:26:37,3551512895305309,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,99.02,Erika,Anderson,F,3786 Hale Corners,Rochester,KY,42273,37.2048,-86.8592,443,"Development worker, international aid",1947-07-15,bc7efd3c5db8485c2fe142185ca8deab,1354346797,38.100983,-86.701254,0
2019-12-01 07:33:54,4755696071492,fraud_Bauch-Raynor,grocery_pos,47.81,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,b03b785a5b785f383e2775d2ca4374f4,1354347234,32.670157,-97.522926,0
2019-12-01 07:38:27,4069975342931683,fraud_DuBuque LLC,grocery_pos,169.89,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,4d46802f0f6a8805dd724cdfa51bff4a,1354347507,38.700084,-81.445495,0
2019-12-01 07:45:59,4171397999167005,"fraud_Rohan, White and Aufderhar",misc_net,2.47,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934-10-06,f2807ca32f49b1570c20c1f75492e3ae,1354347959,34.299206,-82.074283,0
2019-12-01 07:55:01,630469040731,fraud_Heller-Langosh,gas_transport,41.92,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,5a5803d24d1e6bfd9c6e14816d1c041e,1354348501,44.993121,-121.69624,0
2019-12-01 08:02:50,501802953619,fraud_Cartwright-Harris,grocery_pos,125.65,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,409bfe84f650a33c86505d54b862f123,1354348970,42.373721,-122.65378,0
2019-12-01 08:12:20,4584931703207308232,fraud_Auer-Mosciski,grocery_pos,222.93,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",1975-04-16,8fef23f92678d26a4480e442ed881bad,1354349540,33.773424,-97.315189,0
2019-12-01 08:18:31,340953839692349,"fraud_Jones, Sawayn and Romaguera",misc_net,1.95,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,2ab4b73dba45e642f2cf444885afbd21,1354349911,41.53414,-83.869651,0
2019-12-01 08:25:00,5456776410929288,fraud_Lesch Ltd,shopping_pos,7.88,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,755db384ab7d4c67f42a37f419f7e2d6,1354350300,40.330277,-79.38104,0
2019-12-01 08:33:53,4225990116481262579,fraud_Auer-Mosciski,grocery_pos,126.29,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,5e1b0ffa36d99e4b599a994bbfbf567f,1354350833,19.899138,-156.046221,0
2019-12-01 08:42:38,4178097073221156,fraud_Bradtke PLC,grocery_pos,179.06,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,3a3a8e2e11734e2fc01ed1dd59cf17a2,1354351358,41.479825,-85.49636,0
2019-12-01 08:52:30,6011305591981276,fraud_Block Group,misc_pos,8.66,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803,34.6205,-86.551,190178,"Engineer, automotive",1959-06-06,6ee681a7f1676cfcd9d71b5808915a04,1354351950,33.811455,-86.82003900000001,0
2019-12-01 08:59:17,3560697798177746,fraud_Halvorson Group,misc_pos,14.32,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,422c84b6385568660bb417149f8aa85d,1354352357,33.848277,-115.617709,0
2019-12-01 09:05:23,4364010865167176,"fraud_Jenkins, Hauck and Friesen",gas_transport,50.5,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,89c76889fbdf85182f77161ce328462e,1354352723,40.309522,-120.014459,0
2019-12-01 09:09:28,4900628639996,"fraud_Osinski, Ledner and Leuschke",grocery_pos,51.54,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,b2a97ba1672a32906d739d4b74181a05,1354352968,34.265689,-118.716866,0
2019-12-01 09:17:42,4689147265057948423,fraud_Welch Inc,misc_net,1.04,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,817ceb6e3da4803dfcda8fe95b5f328f,1354353462,40.628381,-95.327569,0
2019-12-01 09:26:51,4862293128558,fraud_Lynch Ltd,shopping_pos,18.54,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,05333a2b92854dbc9fc67962a519882e,1354354011,40.631682,-78.714314,0
2019-12-01 09:32:25,4147608975828480,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,4.05,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,af4f311600048cf8966bd8258c021d3b,1354354345,44.688575,-94.854424,0
2019-12-01 09:41:15,639023984367,fraud_Kunde-Sanford,misc_net,25.51,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,ab9ef3cb67128d3ab158bdc2233fbb05,1354354875,43.978579,-75.187881,0
2019-12-01 09:51:23,2233882705243596,fraud_Volkman-Predovic,shopping_net,5.58,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,0a9bca16abd2e95a325ad2190f85ea70,1354355483,34.00021,-88.477148,0
2019-12-01 09:58:55,501882822387,"fraud_Nienow, Ankunding and Collier",misc_pos,55.07,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1961-01-21,eba0e283aceaaa5d1129e9024b57491f,1354355935,31.730377,-91.652295,0
2019-12-01 10:08:02,375082648741747,fraud_Rutherford-Mertz,grocery_pos,86.07,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,7c8a6f2912d791e2216f5db67952a6da,1354356482,46.79286,-95.883917,0
2019-12-01 10:13:54,342952484382519,"fraud_Rowe, Batz and Goodwin",grocery_pos,112.36,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,779d4e38fb99caf4bcc70c143a15684e,1354356834,42.489344,-72.37781600000001,0
2019-12-01 10:20:16,2703186189652095,"fraud_Schaefer, Maggio and Daugherty",gas_transport,76.65,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,75178c235454ed8e4ecc4e9965ae5c30,1354357216,35.891244,-81.469094,0
2019-12-01 10:26:59,4171397999167005,fraud_Lynch Ltd,shopping_pos,1.79,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934-10-06,738755a35cabf07e7f28d2de3fb94ede,1354357619,34.380065,-82.08802299999999,0
2019-12-01 10:33:53,375848982312810,fraud_Wiza LLC,misc_pos,1.15,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,c83f64eb94614f91b2ae07d0e80e675d,1354358033,30.700439000000003,-98.525065,0
2019-12-01 10:41:54,4225990116481262579,"fraud_Schroeder, Hauck and Treutel",entertainment,2.06,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,3d66c6ae2b004ff9efea360f810e382b,1354358514,20.921383,-155.745632,0
2019-12-01 10:49:03,36913587729122,fraud_Marks Inc,gas_transport,68.63,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,67c9607f15c1281192c09bf8ccc88c42,1354358943,43.604377,-116.865853,0
2019-12-01 10:57:36,372509258176510,fraud_Kuhic Inc,grocery_pos,190.85,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,4a74245373283594ff0082d0f9c546ad,1354359456,43.710581,-83.75500500000001,0
2019-12-01 11:05:46,213161869125933,fraud_Cole PLC,grocery_pos,129.98,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,a075c622d8e6ceee7d8af3d5a1c73b6e,1354359946,44.983459,-69.73105,0
2019-12-01 11:14:16,4716561796955522,fraud_Kiehn-Emmerich,grocery_pos,89.37,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,4c0ffc390a90765409249da5cc9a0a96,1354360456,48.769517,-113.278925,0
2019-12-01 11:22:33,4610050989831291,fraud_Bradtke PLC,grocery_pos,118.79,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,c361ad2c0162ad411474c9cdba0a729d,1354360953,40.561969,-79.547475,0
2019-12-01 11:29:50,36360452125889,fraud_Kling-Ernser,entertainment,2.77,Christopher,Raymond,M,766 Potter Well,West Chazy,NY,12992,44.797,-73.5112,4778,Engineering geologist,1954-06-14,edc7266e40c87292083036f3883635a0,1354361390,43.91318,-72.68494,0
2019-12-01 11:37:34,3577596616955856,"fraud_Roob, Conn and Tremblay",shopping_pos,8.66,David,Rogers,M,265 Mullen Park Apt. 307,Summerfield,NC,27358,36.2245,-79.8901,14075,"Buyer, industrial",1929-04-22,55f655208599d2f52a0c3a4757a481ef,1354361854,36.866107,-80.085637,0
2019-12-01 11:46:10,4102003771126577611,"fraud_Robel, Cummerata and Prosacco",gas_transport,69.41,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987-06-13,4cacb3b576760173597d9420565b4470,1354362370,32.716794,-96.472817,0
2019-12-01 11:55:56,4587657402165341815,fraud_Huels-Nolan,gas_transport,69.08,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,9087f397a36445fae9a4e1c5b18078cc,1354362956,40.680757,-88.206273,0
2019-12-01 12:02:31,4653879239169997,fraud_Gislason Group,travel,9.89,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,770f120c41bc8bf54194d7dce81f6ca6,1354363351,36.681478000000006,-86.754559,0
2019-12-01 12:06:20,4586810168620942,fraud_Jewess LLC,shopping_pos,174.15,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,cc6b5249ff487e99b98340afb4647b3e,1354363580,32.536328000000005,-80.155778,0
2019-12-01 12:14:15,2305336922781618,fraud_Botsford PLC,home,12.92,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,e483324e71f78bb0cdc82b9e3bdd0281,1354364055,40.661907,-93.074069,0
2019-12-01 12:18:29,3577663406369449,fraud_Goyette-Herzog,travel,3.8,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,1968-10-06,4f11a035f97e47c44b09c6f38e00a09b,1354364309,34.964679,-90.935905,0
2019-12-01 12:22:25,38199021865320,fraud_Kris-Padberg,shopping_pos,119.89,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,f930824052d30b009ce1890232a8ef8c,1354364545,42.835588,-73.151081,0
2019-12-01 12:27:23,4497451418073897078,fraud_Will Ltd,food_dining,11.18,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992-11-20,8334d778438633afb3e3ae163288f2fd,1354364843,33.155551,-92.452319,0
2019-12-01 12:31:51,371226440126102,fraud_Prosacco LLC,personal_care,7.82,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,93c3c96108d859b9ec2acbd2ba586050,1354365111,38.305428000000006,-89.3203,0
2019-12-01 12:36:13,3598304579370089,"fraud_Ledner, Hartmann and Feest",health_fitness,131.87,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,371f1ded7042d9303e778b9a027f8811,1354365373,36.85113,-97.294302,0
2019-12-01 12:41:07,4104312520615374,fraud_Greenholt Ltd,health_fitness,6.04,Brooke,Rodriguez,F,901 Todd Gardens Apt. 466,Mountain Center,CA,92561,33.6401,-116.5567,1661,"Therapist, music",1988-09-19,0331cde0ec1b350a6e80b8cfb73f5003,1354365667,33.244058,-116.82131,0
2019-12-01 12:48:39,3595192916105588,"fraud_Weimann, Kuhic and Beahan",shopping_pos,2.48,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,a30551297f320b7147de38c87a56e6d8,1354366119,34.835228,-79.388911,0
2019-12-01 12:53:15,4769426683924058915,fraud_Bernier and Sons,kids_pets,2.12,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,c0a50c44033c9ffa9990abfc42b2dfe3,1354366395,39.988817,-77.18186700000001,0
2019-12-01 12:56:48,4989847570577635369,fraud_Lemke-Gutmann,shopping_net,16.6,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,d1bec186aa13e5d501ac35be256edd86,1354366608,33.579299,-81.550094,0
2019-12-01 13:02:53,6538891242532018,fraud_Schumm PLC,shopping_net,7.0,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,89a2879b8f69fe156e5d6c6c9ccc234e,1354366973,37.021149,-90.183551,0
2019-12-01 13:06:37,375237305371366,fraud_Botsford and Sons,home,24.73,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,70f6ea24331f3ac6dfa0f11dee66340c,1354367197,42.13993,-76.956891,0
2019-12-01 13:10:26,3552581383553463,"fraud_Lang, Towne and Schuppe",kids_pets,140.59,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,a5b95231bdf642fc2f93761d010b4ca3,1354367426,35.568456,-84.324291,0
2019-12-01 13:13:51,375534208663984,"fraud_Mante, Luettgen and Hackett",health_fitness,73.55,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,4b3a281851d71a5779440bdfaceab78a,1354367631,38.116971,-79.60124,0
2019-12-01 13:17:50,213178850083780,fraud_Erdman-Ebert,personal_care,67.66,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,6ed589914d931964e8dd9b7b57a4f6ae,1354367870,45.333016,-119.39123899999998,0
2019-12-01 13:22:25,2252055259910912,"fraud_Schroeder, Hauck and Treutel",entertainment,66.52,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,1cb9734681dacabce0f7c065c7885d32,1354368145,44.65846,-90.43085,0
2019-12-01 13:27:39,3567527758368741,"fraud_O'Connell, Botsford and Hand",home,14.93,Amanda,Vance,F,14601 Downs Skyway Apt. 440,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",1962-03-19,d750e14b386c5714cf6c347c6e3074ff,1354368459,30.898415000000004,-101.339669,0
2019-12-01 13:32:28,4173950183554608,fraud_Pouros-Haag,shopping_pos,1.54,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,9168aff99cc4b61bcecea866bd6cc9ea,1354368748,39.772775,-74.46902800000001,0
2019-12-01 13:37:47,3586955669388457,fraud_Lesch Ltd,shopping_pos,152.16,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",1994-12-08,0f6c60a0211549e83bae73d284d40360,1354369067,40.94851,-78.663731,0
2019-12-01 13:41:29,4587657402165341815,fraud_Effertz LLC,entertainment,86.8,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,8410cae34bad350c2fa7a325f0bd1717,1354369289,41.288371000000005,-87.72300600000001,0
2019-12-01 13:46:33,5456776410929288,fraud_Romaguera and Sons,travel,6.19,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,b4c894e2ea9367c57157702f4565471b,1354369593,40.16982,-80.488096,0
2019-12-01 13:50:57,180049032966888,fraud_Pouros-Conroy,shopping_pos,129.33,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,f86d2d3236dfb4873d8255994000c2fc,1354369857,46.683188,-91.215722,0
2019-12-01 13:55:46,213114122496591,"fraud_Ledner, Hartmann and Feest",health_fitness,95.95,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,b935fe7f2d85150cea08019a50fa7751,1354370146,44.773653,-93.396983,0
